Date,BROS,DBA,FARM,JDEP,KC=F,KDP,MDLZ,NSRGY,SBUX,SJM,TAST,WEST
2023-02-09,36.63999938964844,17.726045608520508,4.480000019073486,,173.64999389648438,32.08286666870117,59.310386657714844,107.7093505859375,98.47135162353516,130.87152099609375,,13.039999961853027
2023-02-10,37.34000015258789,17.894527435302734,4.46999979019165,,174.75,32.4600944519043,60.426658630371094,108.49542236328125,99.43700408935547,133.4248046875,,12.609999656677246
2023-02-13,38.40999984741211,18.00093650817871,4.449999809265137,,177.0500030517578,32.80973434448242,61.137020111083984,110.33262634277344,100.76480865478516,133.8907012939453,,12.079999923706055
2023-02-14,39.16999816894531,18.1428165435791,4.53000020980835,,183.5500030517578,32.56131362915039,60.57427215576172,110.57942199707031,100.26341247558594,131.73155212402344,,11.949999809265137
2023-02-15,40.83000183105469,17.99207305908203,4.429999828338623,,176.85000610351562,32.846534729003906,60.6019401550293,109.84819030761719,101.21052551269531,131.43594360351562,,11.899999618530273
2023-02-16,39.36000061035156,18.071876525878906,4.309999942779541,,180.6999969482422,33.03054428100586,60.592716217041016,106.57596588134766,99.85486602783203,131.89285278320312,,12.0
2023-02-17,38.560001373291016,18.160552978515625,4.550000190734863,,188.6999969482422,32.81892776489258,61.67209243774414,108.40402221679688,99.44630432128906,134.32968139648438,,11.720000267028809
2023-02-21,37.349998474121094,18.337900161743164,4.619999885559082,,194.4499969482422,32.708518981933594,61.44145202636719,108.15724182128906,97.29210662841797,134.38340759277344,,11.229999542236328
2023-02-22,37.9900016784668,18.249225616455078,4.559999942779541,,199.5,32.920135498046875,61.10011672973633,108.32176208496094,97.28280639648438,133.70254516601562,,11.079999923706055
2023-02-23,34.029998779296875,18.231489181518555,4.619999885559082,,193.64999389648438,33.223758697509766,60.95250701904297,106.7496337890625,96.11286926269531,133.70254516601562,,11.109999656677246
2023-02-24,33.06999969482422,17.96546745300293,4.519999980926514,,191.1999969482422,32.92933654785156,60.47278594970703,105.38772583007812,94.33935546875,133.12913513183594,,11.09000015258789
2023-02-27,32.83000183105469,17.94773292541504,4.570000171661377,,190.6999969482422,32.54290008544922,60.55582046508789,105.80817413330078,95.11933135986328,132.64537048339844,,11.380000114440918
2023-02-28,33.349998474121094,17.90339469909668,4.519999980926514,,190.39999389648438,31.7884521484375,60.13144302368164,102.84671020507812,94.79431915283203,132.49310302734375,,11.180000305175781
2023-03-01,31.989999771118164,18.018672943115234,4.449999809265137,,185.3000030517578,31.457223892211914,59.2181282043457,102.73703002929688,94.18148040771484,130.12794494628906,,11.104999542236328
2023-03-02,32.91999816894531,17.912261962890625,4.400000095367432,,183.9499969482422,31.81605339050293,60.297508239746094,104.64735412597656,95.64859771728516,133.12020874023438,,11.300000190734863
2023-03-03,34.349998474121094,18.018672943115234,4.340000152587891,,180.8000030517578,31.7884521484375,60.62039566040039,105.04039001464844,97.07854461669922,135.10015869140625,,11.359999656677246
2023-03-06,34.150001525878906,17.956600189208984,4.260000228881836,,182.4499969482422,32.036861419677734,60.592716217041016,102.89241790771484,97.48709106445312,134.79554748535156,,10.800000190734863
2023-03-07,33.58000183105469,17.929996490478516,4.050000190734863,,184.5500030517578,32.04606628417969,59.790096282958984,101.89612579345703,95.95499420166016,134.26693725585938,,10.9399995803833
2023-03-08,33.52000045776367,17.796985626220703,4.309999942779541,,179.5500030517578,32.00006866455078,60.04841613769531,102.2891616821289,95.17503356933594,134.82240295410156,,11.079999923706055
2023-03-09,32.04999923706055,17.690576553344727,4.230000019073486,,178.0,31.797653198242188,59.743980407714844,102.490234375,93.13224792480469,132.93211364746094,,11.010000228881836
2023-03-10,31.40999984741211,17.761516571044922,4.099999904632568,,182.25,31.576833724975586,59.87313461303711,103.89784240722656,92.27799987792969,132.48414611816406,,11.199999809265137
2023-03-13,30.579999923706055,17.672842025756836,4.070000171661377,,183.1999969482422,31.51243019104004,60.46356964111328,106.57596588134766,91.99944305419922,134.30282592773438,,11.25
2023-03-14,30.450000762939453,17.672842025756836,4.050000190734863,,180.89999389648438,31.862060546875,61.15546417236328,107.115234375,92.3522720336914,135.78102111816406,,11.600000381469727
2023-03-15,30.399999618530273,17.47775650024414,4.010000228881836,,178.0500030517578,32.128868103027344,61.25694274902344,105.89044189453125,92.24085998535156,137.5638427734375,,11.220000267028809
2023-03-16,30.15999984741211,17.60190200805664,3.9800000190734863,,185.5,32.294490814208984,61.75511169433594,108.04755401611328,93.25296020507812,137.7967529296875,,11.520000457763672
2023-03-17,29.149999618530273,17.584169387817383,3.7300000190734863,,183.0,32.07366943359375,61.25694274902344,107.59053802490234,91.6465835571289,136.06768798828125,,11.890000343322754
2023-03-20,29.6200008392334,17.575300216674805,3.6600000858306885,,184.89999389648438,32.40489959716797,62.48392105102539,107.45343017578125,92.71440124511719,138.37908935546875,,12.0
2023-03-21,29.450000762939453,17.593034744262695,3.7699999809265137,,186.6999969482422,32.34048843383789,62.57618713378906,107.06954193115234,93.3551025390625,138.06553649902344,,11.90999984741211
2023-03-22,29.399999618530273,17.530963897705078,3.940000057220459,,178.0,31.898855209350586,62.14259338378906,108.34003448486328,92.03659057617188,136.14833068847656,,12.199999809265137
